timestamp,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz
8.96666667,-0.89975321,0.43639908,1.50000000,-0.13091972,-0.26992596,0.00000000
9.00000000,-0.90407214,0.42737988,1.50000000,-0.12821396,-0.27122164,0.00000000
9.03333333,-0.90830067,0.41831794,1.50000000,-0.12549538,-0.27249020,0.00000000
9.06666667,-0.91243836,0.40921417,1.50000000,-0.12276425,-0.27373151,0.00000000
9.10000000,-0.91648481,0.40006948,1.50000000,-0.12002084,-0.27494544,0.00000000
9.13333333,-0.92043962,0.39088478,1.50000000,-0.11726543,-0.27613189,0.00000000
9.16666667,-0.92430238,0.38166099,1.50000000,-0.11449830,-0.27729071,0.00000000
9.20000000,-0.92807271,0.37239904,1.50000000,-0.11171971,-0.27842181,0.00000000
9.23333333,-0.93175024,0.36309985,1.50000000,-0.10892995,-0.27952507,0.00000000
9.26666667,-0.93533459,0.35376435,1.50000000,-0.10612930,-0.28060038,0.00000000
9.30000000,-0.93882540,0.34439347,1.50000000,-0.10331804,-0.28164762,0.00000000
9.33333333,-0.94222234,0.33498815,1.50000000,-0.10049645,-0.28266670,0.00000000
9.36666667,-0.94552506,0.32554933,1.50000000,-0.09766480,-0.28365752,0.00000000
9.40000000,-0.94873322,0.31607796,1.50000000,-0.09482339,-0.28461997,0.00000000
9.43333333,-0.95184651,0.30657499,1.50000000,-0.09197250,-0.28555395,0.00000000
9.46666667,-0.95486462,0.29704135,1.50000000,-0.08911241,-0.28645938,0.00000000
9.50000000,-0.95778724,0.28747801,1.50000000,-0.08624340,-0.28733617,0.00000000
9.53333333,-0.96061408,0.27788593,1.50000000,-0.08336578,-0.28818422,0.00000000
9.56666667,-0.96334486,0.26826605,1.50000000,-0.08047982,-0.28900346,0.00000000
9.60000000,-0.96597931,0.25861935,1.50000000,-0.07758580,-0.28979379,0.00000000
9.63333333,-0.96851716,0.24894679,1.50000000,-0.07468404,-0.29055515,0.00000000
9.66666667,-0.97095817,0.23924933,1.50000000,-0.07177480,-0.29128745,0.00000000
9.70000000,-0.97330207,0.22952795,1.50000000,-0.06885838,-0.29199062,0.00000000
9.73333333,-0.97554865,0.21978361,1.50000000,-0.06593508,-0.29266459,0.00000000
9.76666667,-0.97769767,0.21001730,1.50000000,-0.06300519,-0.29330930,0.00000000
9.80000000,-0.97974892,0.20022998,1.50000000,-0.06006900,-0.29392468,0.00000000
9.83333333,-0.98170220,0.19042265,1.50000000,-0.05712679,-0.29451066,0.00000000
9.86666667,-0.98355731,0.18059627,1.50000000,-0.05417888,-0.29506719,0.00000000
9.90000000,-0.98531407,0.17075183,1.50000000,-0.05122555,-0.29559422,0.00000000
9.93333333,-0.98697229,0.16089031,1.50000000,-0.04826709,-0.29609169,0.00000000
9.96666667,-0.98853182,0.15101271,1.50000000,-0.04530381,-0.29655955,0.00000000
10.00000000,-0.98999250,0.14112001,1.50000000,-0.04233600,-0.29699775,0.00000000
10.03333333,-0.99135417,0.13121319,1.50000000,-0.03936396,-0.29740625,0.00000000
10.06666667,-0.99261672,0.12129326,1.50000000,-0.03638798,-0.29778502,0.00000000
10.10000000,-0.99378000,0.11136119,1.50000000,-0.03340836,-0.29813400,0.00000000
10.13333333,-0.99484390,0.10141799,1.50000000,-0.03042540,-0.29845317,0.00000000
10.16666667,-0.99580832,0.09146464,1.50000000,-0.02743939,-0.29874250,0.00000000
10.20000000,-0.99667317,0.08150215,1.50000000,-0.02445065,-0.29900195,0.00000000
10.23333333,-0.99743834,0.07153151,1.50000000,-0.02145945,-0.29923150,0.00000000
10.26666667,-0.99810377,0.06155372,1.50000000,-0.01846612,-0.29943113,0.00000000
10.30000000,-0.99866939,0.05156977,1.50000000,-0.01547093,-0.29960082,0.00000000
10.33333333,-0.99913515,0.04158066,1.50000000,-0.01247420,-0.29974055,0.00000000
10.36666667,-0.99950099,0.03158740,1.50000000,-0.00947622,-0.29985030,0.00000000
10.40000000,-0.99976689,0.02159098,1.50000000,-0.00647729,-0.29993007,0.00000000
