timestamp,est_x,est_y,est_z,est_vx,est_vy,est_vz,pos_err,vel_err,num_visible_cameras,update_time_sec,nis_mean,cov_px,cov_py,cov_pz,cov_vx,cov_vy,cov_vz
2.06666667,0.81387846,0.58103516,1.50000000,-0.17432940,0.24415833,0.00000008,0.00000000,0.00001956,4,0.00129204,0.00843962,0.00000000,0.00000000,0.00000000,0.00000115,0.00000114,0.00000113
2.10000000,0.80802751,0.58914476,1.50000000,-0.17670794,0.24243165,-0.00000001,0.00000000,0.00004251,4,0.00111729,0.00777451,0.00000000,0.00000000,0.00000000,0.00000113,0.00000112,0.00000111
2.13333333,0.80209576,0.59719544,1.50000000,-0.17917709,0.24062393,0.00000008,0.00000000,0.00001907,4,0.00077333,0.00842761,0.00000000,0.00000000,0.00000000,0.00000112,0.00000110,0.00000110
2.16666667,0.79608380,0.60518641,1.50000000,-0.18152165,0.23884790,-0.00000001,0.00000000,0.00004114,4,0.00075467,0.00778571,0.00000000,0.00000000,0.00000000,0.00000110,0.00000109,0.00000108
2.20000000,0.78999223,0.61311685,1.50000000,-0.18395324,0.23699339,0.00000009,0.00000000,0.00001868,4,0.00074671,0.00841623,0.00000000,0.00000000,0.00000000,0.00000108,0.00000107,0.00000107
2.23333333,0.78382167,0.62098599,1.50000000,-0.18626278,0.23516878,-0.00000001,0.00000001,0.00003983,4,0.00074471,0.00779641,0.00000000,0.00000000,0.00000000,0.00000107,0.00000105,0.00000105
2.26666667,0.77757272,0.62879302,1.50000000,-0.18865563,0.23326774,0.00000009,0.00000000,0.00001818,4,0.00098771,0.00840529,0.00000000,0.00000000,0.00000000,0.00000105,0.00000104,0.00000103
2.30000000,0.77124601,0.63653718,1.50000000,-0.19092944,0.23139578,-0.00000001,0.00000001,0.00003859,4,0.00079279,0.00780664,0.00000000,0.00000000,0.00000000,0.00000104,0.00000102,0.00000102
2.33333333,0.76484219,0.64421769,1.50000000,-0.19328270,0.22944890,0.00000010,0.00000000,0.00001779,4,0.00076613,0.00839501,0.00000000,0.00000000,0.00000000,0.00000103,0.00000101,0.00000101
2.36666667,0.75836188,0.65183377,1.50000000,-0.19551942,0.22752997,-0.00000001,0.00000000,0.00003744,4,0.00097425,0.00781631,0.00000000,0.00000000,0.00000000,0.00000101,0.00000100,0.00000099
2.40000000,0.75180573,0.65938467,1.50000000,-0.19783261,0.22553841,0.00000010,0.00000000,0.00001753,4,0.00076012,0.00838508,0.00000000,0.00000000,0.00000000,0.00000100,0.00000098,0.00000098
2.43333333,0.74517440,0.66686964,1.50000000,-0.20003125,0.22357331,-0.00000002,0.00000001,0.00003632,4,0.00074617,0.00782571,0.00000000,0.00000000,0.00000000,0.00000099,0.00000097,0.00000097
2.46666667,0.73846856,0.67428791,1.50000000,-0.20230318,0.22153741,0.00000010,0.00000000,0.00001710,4,0.00075104,0.00837554,0.00000000,0.00000000,0.00000000,0.00000097,0.00000096,0.00000095
2.50000000,0.73168887,0.68163876,1.50000000,-0.20446313,0.21952739,-0.00000001,0.00000000,0.00003524,4,0.00073929,0.00783470,0.00000000,0.00000000,0.00000000,0.00000096,0.00000095,0.00000094
2.53333333,0.72483601,0.68892145,1.50000000,-0.20669296,0.21744790,0.00000010,0.00000000,0.00001679,4,0.00074254,0.00836643,0.00000000,0.00000000,0.00000000,0.00000095,0.00000093,0.00000093
2.56666667,0.71791067,0.69613524,1.50000000,-0.20881292,0.21539342,-0.00000002,0.00000000,0.00003425,4,0.00062637,0.00784330,0.00000000,0.00000000,0.00000000,0.00000094,0.00000092,0.00000092
2.60000000,0.71091354,0.70327942,1.50000000,-0.21100023,0.21327153,0.00000011,0.00000000,0.00001660,4,0.00085279,0.00835774,0.00000000,0.00000000,0.00000000,0.00000093,0.00000091,0.00000091
2.63333333,0.70384532,0.71035327,1.50000000,-0.21307926,0.21117345,-0.00000002,0.00000001,0.00003329,4,0.00064367,0.00785160,0.00000000,0.00000000,0.00000000,0.00000092,0.00000090,0.00000089
2.66666667,0.69670671,0.71735609,1.50000000,-0.21522288,0.20900958,0.00000011,0.00000000,0.00001623,4,0.00067475,0.00834938,0.00000000,0.00000000,0.00000000,0.00000091,0.00000089,0.00000088
2.70000000,0.68949843,0.72428717,1.50000000,-0.21726044,0.20686916,-0.00000002,0.00000001,0.00003235,4,0.00128246,0.00785948,0.00000000,0.00000000,0.00000000,0.00000090,0.00000088,0.00000087
2.73333333,0.68222121,0.73114583,1.50000000,-0.21935958,0.20466415,0.00000011,0.00000000,0.00001598,4,0.00094804,0.00834132,0.00000000,0.00000000,0.00000000,0.00000089,0.00000087,0.00000086
2.76666667,0.67487576,0.73793137,1.50000000,-0.22135441,0.20248189,-0.00000002,0.00000000,0.00003149,4,0.00087842,0.00786722,0.00000000,0.00000000,0.00000000,0.00000088,0.00000086,0.00000085
